Future.ID,Run.ID,time,Are.N,Ace.N,Are.S,Ace.S,S,RelPrice_N,RelLabor_N,Labor.re_N,Price.re_N,Agg.demand.re.tech_N,Profits.re_N,Yre_N,sre_N,Labor.ce_N,Price.ce_N,Agg.demand.ce.tech_N,Profits.ce_N,Yce_N,sce_N,Y_N,RelPrice_S,RelLabor_S,Labor.re_S,Price.re_S,Agg.demand.re.tech_S,Profits.re_S,Yre_S,sre_S,Labor.ce_S,Price.ce_S,Agg.demand.ce.tech_S,Profits.ce_S,Yce_S,sce_S,Y_S,Delta.Temp,Gamma.re.t_N,Gamma.re.t_S,Gamma.ce.t_N,Gamma.ce.t_S,L_N,L_S,Consumption_N,Consumption_S,Utility.Consumer_N,Utility.Consumer_S,CO2.Concentration,Cost.S.Damage,policy.status,dS.lag,Budget.function.N,Budget.function.S,Budget.N,Budget.S,time.300yr,Are.N.300yr,Ace.N.300yr,Are.S.300yr,Ace.S.300yr,S.300yr,RelPrice_N.300yr,RelLabor_N.300yr,Labor.re_N.300yr,Price.re_N.300yr,Agg.demand.re.tech_N.300yr,Profits.re_N.300yr,Yre_N.300yr,sre_N.300yr,Labor.ce_N.300yr,Price.ce_N.300yr,Agg.demand.ce.tech_N.300yr,Profits.ce_N.300yr,Yce_N.300yr,sce_N.300yr,Y_N.300yr,RelPrice_S.300yr,RelLabor_S.300yr,Labor.re_S.300yr,Price.re_S.300yr,Agg.demand.re.tech_S.300yr,Profits.re_S.300yr,Yre_S.300yr,sre_S.300yr,Labor.ce_S.300yr,Price.ce_S.300yr,Agg.demand.ce.tech_S.300yr,Profits.ce_S.300yr,Yce_S.300yr,sce_S.300yr,Y_S.300yr,Delta.Temp.300yr,Gamma.re.t_N.300yr,Gamma.re.t_S.300yr,Gamma.ce.t_N.300yr,Gamma.ce.t_S.300yr,L_N.300yr,L_S.300yr,Consumption_N.300yr,Consumption_S.300yr,Utility.Consumer_N.300yr,Utility.Consumer_S.300yr,CO2.Concentration.300yr,Cost.S.Damage.300yr,policy.status.300yr,dS.lag.300yr,Budget.function.N.300yr,Budget.function.S.300yr,Budget.N.300yr,Budget.S.300yr,Y.Total_N,Y.Total_S,Consumption.Total_N,Consumption.Total_S,Utility.Consumer.Total_N,Utility.Consumer.Total_S,Y.Total_N.300,Y.Total_S.300,Consumption.Total_N.300,Consumption.Total_S.300,Utility.Consumer.Total_N.300,Utility.Consumer.Total_S.300,Policy.Start.Time,Policy.Duration,ce.tax_N,RD.subsidy_N,RD.subsidy.GF_N,Tec.subsidy_N,Tec.subsidy.GF_N,ce.tax_S,RD.subsidy_S,Tec.subsidy_S,CO2.GrowthRate,Climate.Coef,CO2.2032,CO2.2042,CO2.2052,CO2.2062,CO2.2072,CO2.2082,CO2.2092,Delta.Temp.2032,Delta.Temp.2042,Delta.Temp.2052,Delta.Temp.2062,Delta.Temp.2072,Delta.Temp.2082,Delta.Temp.2092,Delta.Temp.2097,Delta.Temp.2102,Delta.Temp.2107,Delta.Temp.2112,Delta.Temp.Min.100yr,Delta.Temp.Max.300yr,Delta.Temp.GrowthRate,epsilon,rho,alfa,Eta.re,Eta.ce,Gamma.re,Gamma.ce,Nu.re,Nu.ce,k.re,k.ce,labor.growth_N,labor.growth_S,lambda.S,sigma.utility,Yre.0_N,Yce.0_N,Yre.0_S,Yce.0_S,size.factor,TimeStep,EndTime,Climate.Model,Beta.Delta.Temp,CO2.base,CO2.Disaster,Delta.Temp.Disaster,qsi,Delta.S,S.0,policy.name,Y.Total_N.fwa,Y.Total_S.fwa,Consumption.Total_N.fwa,Consumption.Total_S.fwa,Climate.Coef.fwa,CO2.GrowthRate.fwa,Delta.Temp.GrowthRate.fwa,Consumption.Total_N.300.fwa,Consumption.Total_S.300.fwa,policy.name.S,policy.name.N,Cop
544,1144,2112,224.9752089,294.3013973,81.00897763,107.5619258,1356.438876,1.197183251,3.985265642,0.799408884,1.306118647,267.924258,1.184761069,205.1301071,0.708368976,0.200591116,1.090993083,67.22870744,0.297285344,61.62157072,0.291631024,303.939267,1.209188561,3.816622622,3.169542579,1.315145859,386.4584071,1.708919076,293.8521262,0.779226107,0.830457421,1.087626779,101.2566463,0.44775689,93.0987066,0.220773893,441.8818993,1.694789897,0.25,0.25,0.25,0.25,1,4,267.441109,97.19243249,0.224779818,0.223291555,439.7786244,0.99297733,1,0.052158274,33.61435372,50.62832317,1488.089571,2074.334945,2312,490.4424954,366.9724166,251.0188312,124.4399918,1466.946834,0.823399066,2.321070696,0.698892288,1.086188825,387.782661,1.714774927,357.0121992,0.726311574,0.301107712,1.319152364,167.0705944,0.738786169,126.6499602,0.273688426,554.8532554,0.624913575,7.66973058,3.538624648,1.028685947,926.5595766,4.097246448,900.7215263,0.972429105,0.461375352,1.646125141,120.8073174,0.534209958,73.38890248,0.027570895,1047.366894,0.500917378,0.25,0.25,0.25,0.25,1,4,494.4297359,233.3271598,0.011463246,0.011437234,329.2706657,0.999469494,0,-0.270848606,0,0,1488.089571,2074.334945,5783.512106,7716.27079,5092.708795,1698.391866,10.97306622,10.87430684,22055.68304,35647.19958,19486.34095,7889.021907,13.7348865,13.62221166,9.9,260,0.5,0,0,0,0,0.5,0,0,2.91114122,0.003199857,416.8263174,421.8689384,426.5648717,430.7595144,434.3071994,437.0780483,438.9639334,1.473657633,1.523266551,1.568934423,1.609304133,1.643141788,1.669378323,1.687140384,1.692627914,1.695764255,1.696498211,1.694789897,1.108915297,1.690609615,0.02929373,5.333333333,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,NorESM1-M,4.125460043,291.6222494,1796.217539,6,0.010038454,0.001191234,1414.661684,Nordhaus,6611.91331,9471.745616,5891.87595,2110.06813,0.002793591,25.52971978,0.175203623,26108.52277,11863.44673,Failure,Failure,Failure
544,1744,2112,258.7109304,255.9247023,86.30737295,104.1173819,1391.537144,0.940930449,11.31715806,0.918812441,1.14055644,368.6680132,4.890749864,274.7499381,0.991576798,0.081187559,1.212158072,27.68962046,0.122443502,22.84324222,0.008423202,320.2329717,1.133935831,5.042004943,3.337968102,1.260184939,406.8478239,1.799081077,322.8477118,0.808804767,0.662031898,1.111337083,80.69167495,0.356818587,72.60774086,0.191195233,444.8433161,1.351659036,0.25,0.25,0.25,0.25,1,4,277.0696254,97.93756616,0.22481161,0.223315753,404.6803556,0.995728664,1,0.685602852,4.562118325,40.34583748,272.785393,1484.738617,2312,605.8655322,297.0607378,296.6354071,120.7820586,1450.820026,0.62031779,7.919022446,0.887880089,1.027822772,560.4269018,2.47820776,545.2563585,0.89708656,0.112119911,1.656929382,70.76970745,0.312943646,42.71136008,0.10291344,631.1966092,0.54771196,13.5812666,3.725675409,1.01653042,1132.544918,5.008113629,1114.127916,0.990428636,0.274324591,1.855958049,83.39022801,0.368751588,44.93109533,0.009571364,1215.935146,0.698179338,0.25,0.25,0.25,0.25,1,4,562.4592985,270.8799523,0.011466046,0.011444041,345.3974744,0.998946321,0,0.838287363,0,0,272.785393,1484.738617,5922.154242,7704.299168,5129.887715,1696.067891,10.97322965,10.87417669,24261.69176,39122.05313,21367.16797,8683.078098,13.73586995,13.6235836,9.9,155,0.5,2,0,0.15,0,0.5,0,0,1.156227782,0.002969137,415.4066908,418.4487577,420.5104159,421.4085044,420.9891109,419.140823,415.8035108,1.459583166,1.48968426,1.509960111,1.518761505,1.514653727,1.496501653,1.463522158,1.441324979,1.415284837,1.385394288,1.351659036,1.108915297,1.31409456,0.012137187,5.333333333,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,NorESM1-M,4.125460043,291.6222494,1796.217539,6,0.010038454,0.001191234,1414.661684,Nordhauds+TechnologyPolicy,6611.91331,9471.745616,5891.87595,2110.06813,0.002793591,25.52971978,0.175203623,26108.52277,11863.44673,Failure,Failure,Failure
544,2344,2112,258.7109478,255.924686,87.13962407,103.137539,1396.193754,0.940930367,11.31716237,0.918812469,1.140556396,368.6680285,4.890750066,274.74996,0.9915768,0.081187531,1.212158133,27.68961104,0.12244346,22.84323332,0.0084232,320.2329796,1.112114057,5.484952961,3.383187507,1.245019915,421.3969003,1.863417093,331.6966718,0.822076414,0.616812493,1.119507399,75.29124957,0.332937906,67.25390974,0.177923586,446.6427503,1.30391261,0.25,0.25,0.25,0.25,1,4,277.0696327,98.13835271,0.224811873,0.22332123,400.0237457,0.996048949,1,0.745257978,4.103212008,36.72782234,264.8162861,1374.056798,2312,600.5854973,299.6723853,295.4647859,119.7947578,1451.69948,0.627636457,7.526583716,0.882719735,1.02920627,553.4240272,2.447241048,537.7192534,0.893032194,0.117280265,1.639812759,73.52924622,0.325146327,44.84002568,0.106967806,626.9532734,0.546153218,13.75003354,3.728814176,1.016332893,1128.698464,4.991104606,1110.559809,0.990321436,0.271185824,1.860893351,82.08696078,0.362988541,44.11158799,0.009678564,1210.785424,0.687661655,0.25,0.25,0.25,0.25,1,4,558.678062,269.7327229,0.011465909,0.011443861,344.5180199,0.998979051,0,0.826252405,0,0,264.8162861,1374.056798,5922.154258,7709.270578,5129.887732,1694.165193,10.97323369,10.87398713,24188.8946,39151.70086,21311.54148,8684.87119,13.7358673,13.62350752,9.9,150,0.5,2,0,0.15,0.01,0.5,0,0.01,0.923397287,0.002924595,415.1354825,417.8227775,419.4451496,419.8273556,418.8303174,416.3630922,412.3888051,1.45688888,1.48350814,1.499495948,1.503253431,1.49344432,1.4690704,1.429502736,1.403920468,1.374455969,1.341114757,1.30391261,1.108915297,1.262872077,0.009749866,5.333333333,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,NorESM1-M,4.125460043,291.6222494,1796.217539,6,0.010038454,0.001191234,1414.661684,Nordhaus+TraditionalGreenClimateFund,6611.91331,9471.745616,5891.87595,2110.06813,0.002793591,25.52971978,0.175203623,26108.52277,11863.44673,Failure,Failure,Failure
544,2944,2112,254.7238026,259.9306262,97.58231347,88.52243959,1363.791751,0.975408669,4.896874133,0.830418629,1.159331241,313.8600676,4.163667656,240.9453402,0.980380576,0.169581371,1.188559501,57.04362672,0.252246917,47.99391759,0.019619424,323.2150842,0.885115828,7.459798746,3.527175513,1.112837894,521.884049,4.569387104,394.8700628,0.98673019,0.472824487,1.257279397,58.90592819,0.260482014,46.8518997,0.01326981,482.5477582,1.625231177,0.25,0.25,0.25,0.25,1,4,282.8236719,104.8249324,0.224826533,0.223463144,432.4257495,0.99360173,1,0.657875526,6.097823782,7.608639857,336.4617714,583.1618511,2312,566.6084386,317.6423746,295.0216747,97.04262127,1458.667523,0.678576969,5.367068166,0.842941842,1.040216239,506.5686461,2.240046553,486.9839818,0.860887132,0.157058158,1.532937732,94.38461193,0.417368754,61.57106708,0.139112868,600.953258,0.474747579,25.23449423,3.847528984,1.009008778,1150.400797,5.087072324,1140.129622,0.992501164,0.152471016,2.125358449,45.588423,0.201592007,21.44975735,0.007498836,1195.98922,0.603366886,0.25,0.25,0.25,0.25,1,4,535.5094482,266.4364985,0.011465023,0.011443345,337.549977,0.999221461,0,0.89635219,0,0,336.4617714,583.1618511,6081.749928,8108.449427,5333.69895,1768.995158,10.9750435,10.87924353,23950.72675,40233.9172,21200.88202,8894.927518,13.73765061,13.62992116,9.9,145,0.32,2,0.49,0.11,0.079,0.32,0.49,0.079,2.543497474,0.003269677,422.7816419,432.0027816,438.9479131,443.4275809,445.441668,445.1289622,442.7012763,1.532182246,1.621193973,1.68698982,1.728878674,1.747574449,1.744677306,1.722115908,1.704054417,1.681761165,1.655429211,1.625231177,1.108915297,1.59131908,0.025815794,5.333333333,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,NorESM1-M,4.125460043,291.6222494,1796.217539,6,0.010038454,0.001191234,1414.661684,Nordhaus+R&DGreenClimateFund,6611.91331,9471.745616,5891.87595,2110.06813,0.002793591,25.52971978,0.175203623,26108.52277,11863.44673,Failure,Failure,Failure
544,3544,2112,251.2928191,263.4795473,76.83982707,114.3578432,1222.558034,0.996964753,3.330996818,0.769106272,1.171684114,286.5256424,3.801049172,220.0875432,0.969489974,0.230893728,1.175251293,77.41618867,0.342334386,65.87203023,0.030510026,325.7739963,1.28334702,1.11522444,2.10894772,1.372837821,280.7387661,1.862140235,194.2704547,0.690965117,1.89105228,1.069732348,239.1463263,1.057505055,223.5571606,0.309034883,490.0781297,2.791190633,0.25,0.25,0.25,0.25,1,4,286.1407309,108.3656608,0.224822796,0.223499478,573.6594658,0.977532604,1,-1.467867245,13.69975014,57.63724558,523.7090873,1764.839827,2312,608.7038784,295.6755539,292.102092,130.1720129,1131.006314,0.616444901,8.136883849,0.890553495,1.027109914,564.1632203,2.49472976,549.2724905,0.899178916,0.109446505,1.666182837,69.33406336,0.306595228,41.61251805,0.100821084,633.4972837,0.581860102,10.45007517,3.650657315,1.021313289,1100.464049,4.866252025,1077.499001,0.987878576,0.349342685,1.75525575,105.306807,0.4656667,59.99513573,0.012121424,1205.770856,3.402041755,0.25,0.25,0.25,0.25,1,4,564.5094295,268.6156025,-100,-100,665.2111863,0.962655733,0,0.315850915,0,0,523.7090873,1764.839827,6163.080287,8459.801389,5426.381622,1873.873168,10.97563423,10.88516413,24547.81952,40009.03136,21725.9634,8883.61379,-1086.44993,-1086.552676,9.9,180,0.25,2,0,0.1,0,0.25,0.5,0.05,9.605183291,0.004880609,429.5272866,447.958325,466.8109106,485.8612418,504.8519102,523.4864539,541.4251891,1.597485958,1.770816884,1.940885134,2.10589858,2.264077243,2.413608727,2.552610937,2.617553885,2.679127115,2.737084897,2.791190633,1.108915297,3.429232272,0.084113767,5.333333333,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,NorESM1-M,4.125460043,291.6222494,1796.217539,6,0.010038454,0.001191234,1414.661684,Nordhaus+TechnologyPolicy.Both,6611.91331,9471.745616,5891.87595,2110.06813,0.002793591,25.52971978,0.175203623,26108.52277,11863.44673,Failure,Failure,Failure
544,4144,2112,258.7113857,255.924251,94.5575745,93.73810907,1417.63833,0.940928228,11.31727383,0.918813204,1.14055527,368.6684039,4.890755047,274.750511,0.991576851,0.081186796,1.212159691,27.68936654,0.122442379,22.84300224,0.008423149,320.2331676,0.987579155,9.176456816,3.606935884,1.166248685,442.1997216,2.854894467,371.5808923,0.933768149,0.393064116,1.180916669,47.22473345,0.208827771,39.98989488,0.066231851,447.6917216,1.076605161,0.25,0.25,0.25,0.25,1,4,277.0698064,98.59834961,0.224812965,0.223335066,378.5791696,0.997380799,1,1,4.08042603,21.74976844,275.5159998,995.1894584,2312,571.8290576,314.7423946,293.0008171,106.7299393,1486.201008,0.670288312,5.660647889,0.849864455,1.038254745,513.9845939,2.272839874,495.0467083,0.866611403,0.150135545,1.548967402,90.79960527,0.401515854,58.6194423,0.133388597,604.7841992,0.508334609,18.76511775,3.797623265,1.01205336,1132.783712,5.009169573,1119.292477,0.991356178,0.202376735,1.990919646,60.36645902,0.266940482,30.32089173,0.008643822,1193.150171,0.252339401,0.25,0.25,0.25,0.25,1,4,538.9231999,265.8040293,0.011465173,0.01144327,310.016492,0.999868961,0,0.868788125,0,0,275.5159998,995.1894584,5922.154407,7622.445537,5129.887949,1676.208193,10.97324873,10.87258252,23842.49728,39203.12751,21029.98756,8703.349891,13.73584811,13.62251002,9.9,135,0.5,2,0,0.15,0.01,0.5,0.46,0.01,-0.148831519,0.00254413,414.7644522,416.3353739,416.1167838,414.0326298,410.1037995,404.4273733,397.1473602,1.453200072,1.46879575,1.466629175,1.445914562,1.406580407,1.349079235,1.274141173,1.230381641,1.182552582,1.130735416,1.076605161,1.076605161,1.021756061,-0.001615507,5.333333333,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,NorESM1-M,4.125460043,291.6222494,1796.217539,6,0.010038454,0.001191234,1414.661684,Nordhaus+TraditionalGreenClimateFund+R&DS,6611.91331,9471.745616,5891.87595,2110.06813,0.002793591,25.52971978,0.175203623,26108.52277,11863.44673,Failure,Failure,Failure
544,4744,2112,258.7112997,255.9243357,97.85089501,89.01462901,1425.045695,0.940928646,11.31725203,0.91881306,1.14055549,368.66833,4.890754065,274.7504029,0.991576841,0.08118694,1.212159386,27.68941431,0.12244259,22.8430474,0.008423159,320.2331304,0.938557125,11.44169145,3.678500306,1.139309655,437.2960613,3.635399584,383.8254678,0.969716267,0.321499694,1.213894844,38.21952926,0.169006758,31.48504128,0.030283733,446.6639877,0.995085345,0.25,0.25,0.25,0.25,1,4,277.069772,98.72008498,0.224813295,0.223338822,371.171805,0.997784229,1,1,3.711169076,17.40808823,267.0836009,889.5026644,2312,571.8296384,314.742098,296.2881673,99.21216556,1524.889367,0.670287432,5.660680072,0.849865181,1.03825454,513.9854036,2.272843455,495.0475857,0.866612008,0.150134819,1.548969129,90.79923208,0.401514204,58.61913601,0.133387992,604.7846357,0.480451901,23.96166115,3.839754254,1.009479882,1153.808305,5.102140326,1142.973056,0.992528879,0.160245746,2.101104978,48.15226699,0.212929325,22.91759217,0.007471121,1201.960572,0,0.25,0.25,0.25,0.25,1,4,538.9235889,267.7667665,0.011465176,0.011443592,291.6222,1,0,0.989917951,0,0,267.0836009,889.5026644,5922.15437,7562.836825,5129.8879,1667.14145,10.97325435,10.87183319,23842.50334,39391.03494,21029.99294,8752.519381,13.73585718,13.62189142,9.9,135,0.5,2,0.44,0.15,0,0.5,0.44,0,-0.519199748,0.002200276,414.7480293,415.8363578,414.7507555,411.5412767,406.3613072,399.4160349,390.9218287,1.453036718,1.463848042,1.453063835,1.421015497,1.368759781,1.297640501,1.2089598,1.158380971,1.104762549,1.050288052,0.995085345,0.995085345,0.939134183,-0.005691498,5.333333333,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,NorESM1-M,4.125460043,291.6222494,1796.217539,6,0.010038454,0.001191234,1414.661684,Nordhaus+CoR&DGreenClimateFund,6611.91331,9471.745616,5891.87595,2110.06813,0.002793591,25.52971978,0.175203623,26108.52277,11863.44673,Failure,Failure,Failure
544,5344,2112,258.7113101,255.9243253,98.19875666,88.48347467,1426.720578,0.940928596,11.31725468,0.918813078,1.140555464,368.6683389,4.890754184,274.750416,0.991576842,0.081186922,1.212159423,27.68940851,0.122442564,22.84304191,0.008423158,320.2331348,0.929493281,11.93308889,3.690715804,1.134603069,444.2095347,3.732159669,387.5958486,0.972593785,0.309284196,1.220668393,36.85277495,0.162962971,30.19065224,0.027406215,448.4034855,0.976427415,0.25,0.25,0.25,0.25,1,4,277.0697762,99.00394999,0.224813366,0.223345589,369.4969225,0.997871278,1,1,3.678071596,16.17477819,266.3123631,854.287033,2312,571.827205,314.7434251,296.5857723,98.44779055,1529.626251,0.670291237,5.660540841,0.849862042,1.038255425,513.9819721,2.272828281,495.0438588,0.866609422,0.150137958,1.548961657,90.80085923,0.4015214,58.62046926,0.133390578,604.7828313,0.477647262,24.57734462,3.8436116,1.009246002,1155.727739,5.110628061,1145.139774,0.99262815,0.1563884,2.112952555,47.02410926,0.207940611,22.25516571,0.00737185,1202.751848,0,0.25,0.25,0.25,0.25,1,4,538.921981,267.9430429,0.011465176,0.01144362,291.6222,1,0,1.000279203,0,0,266.3123631,854.287033,5922.154373,7572.488126,5129.887905,1667.786219,10.97325611,10.87179613,23842.47712,39442.50507,21029.96958,8761.495889,13.73585946,13.62190499,9.9,135,0.5,2,0.45,0.15,0,0.5,0.45,0.01,-0.602943877,0.002151083,414.5975573,415.4758862,414.1429568,410.6736334,405.2406716,398.0609322,389.3559143,1.451539716,1.460270297,1.447013723,1.412308701,1.357367152,1.283620215,1.192401272,1.140597136,1.086594012,1.031878439,0.976427415,0.976427415,0.920220897,-0.006624394,5.333333333,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,NorESM1-M,4.125460043,291.6222494,1796.217539,6,0.010038454,0.001191234,1414.661684,Nordhaus+CoR&DGreenClimateFund+TecS,6611.91331,9471.745616,5891.87595,2110.06813,0.002793591,25.52971978,0.175203623,26108.52277,11863.44673,Failure,Failure,Failure
545,545,2112,199.1214537,348.2562174,53.48982383,150.2178684,898.1604888,1.454330635,0.147438387,0.128493511,1.493995656,46.58242989,0.205987505,31.1797626,0.233058409,0.871506489,1.02727373,315.9450582,1.397109047,307.556836,0.766941591,362.5274881,1.997385011,0.029127718,0.113213228,2.008636857,17.14983809,0.075836584,8.538048096,0.07393544,3.886786772,1.005633288,588.7807008,2.603588259,585.482509,0.92606456,605.9305389,4.640211896,0.25,0.25,0.25,0.25,1,4,323.0482446,134.9861758,0.000720676,0.000717402,898.0570112,0.9525472,0,-7.831924639,0,0,0,0,2312,222.8722933,845.7759521,56.36994303,427.2945606,-2417.666163,2.443787832,0.010388776,0.010281959,2.448734418,8.722519186,0.03857098,3.562051941,0.024742383,0.989718041,1.002024147,839.6098926,3.712754945,837.9138318,0.975257617,848.3324118,3.8849501,0.000971819,0.003883504,3.88568849,1.659870714,0.007339948,0.427175446,0.00052823,3.996116496,1.000190064,1708.003251,7.552790376,1707.678682,0.99947177,1709.663122,7.5,0.25,0.25,0.25,0.25,1,4,755.9490121,380.8702019,-100,-100,4213.883663,0,0,-28.2739032,0,0,0,0,6497.475687,9378.428362,5789.900584,2089.279378,3.280279399,3.249211735,29087.93509,53164.58354,25920.25896,11843.7401,-2396.718071,-2396.749146,0,0,0,0,0,0,0,0,0,0,25.82506056,0.002769735,446.3763083,485.1637298,528.5200957,576.6831904,629.8915891,688.3859453,752.4105855,1.756221556,2.099971733,2.453088037,2.812878577,3.176969695,3.543318479,3.910206028,4.093398478,4.27621717,4.458527967,4.640211896,1.108915297,7.5,0.17656483,6.111111111,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,NorESM1-M,4.125460043,291.6222494,1796.217539,6,0.010038454,0.001191234,1414.661684,FWA,6497.475687,9378.428362,5789.900584,2089.279378,0.002769735,25.82506056,0.17656483,25920.25896,11843.7401,Failure,Failure,Failure
545,1145,2112,239.4180146,289.6411842,89.48346643,102.5223333,1406.72345,1.13608634,6.207257067,0.86125096,1.233223758,281.9486055,1.246776734,228.6272899,0.73999043,0.13874904,1.085501792,45.42241484,0.200857918,41.84462446,0.26000957,296.1552993,1.095420103,7.478454292,3.528215891,1.204957292,417.0145103,1.844038165,346.0823989,0.831662812,0.471784109,1.099995599,55.76212597,0.246580121,50.69304463,0.168337188,430.6277562,1.193864641,0.25,0.25,0.25,0.25,1,4,260.5045952,94.78559513,0.224760481,0.223241223,389.4940498,0.996732757,1,0.736351709,22.71120742,27.88106299,905.5568469,1220.441351,2312,516.8157713,364.7337977,269.7804373,116.2926974,1540.682149,0.791751633,3.298549778,0.767363401,1.053173175,428.4682193,1.894686466,406.8354849,0.78922939,0.232636599,1.330181248,129.8959386,0.57439984,97.65281144,0.21077061,558.3641578,0.569040442,17.84393473,3.787730107,1.010725522,1038.256725,4.591171236,1027.239049,0.987053201,0.212269893,1.776192776,58.18541372,0.257295899,32.75850151,0.012946799,1096.442138,0,0.25,0.25,0.25,0.25,1,4,497.558301,244.2598974,0.011463404,0.011439464,291.6222,1,0,0.515686911,0,0,905.5568469,1220.441351,5620.824632,7458.014283,4944.842423,1639.800856,10.97172624,10.8695305,22049.31197,36425.28907,19509.84359,8073.864493,13.73349608,13.61769804,9.9,220,0.5,0,0,0,0,0.5,0,0,0.396912491,0.002140282,413.2227952,414.0483641,413.9356316,412.7613965,410.4441799,406.9452835,402.2642467,1.437837391,1.446071336,1.444947949,1.433228388,1.410003061,1.374684168,1.326954514,1.298391309,1.266688441,1.231845788,1.193864641,1.108915297,1.152745548,0.004247467,6.111111111,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,NorESM1-M,4.125460043,291.6222494,1796.217539,6,0.010038454,0.001191234,1414.661684,Nordhaus,6497.475687,9378.428362,5789.900584,2089.279378,0.002769735,25.82506056,0.17656483,25920.25896,11843.7401,Failure,Failure,Failure
545,1745,2112,266.0708521,260.6272602,68.91280703,125.3344976,1199.589582,0.952544182,5.013584022,0.833709815,1.119422233,307.2078033,4.075418718,246.9908268,0.978784016,0.166290185,1.175191928,55.1475794,0.243862596,46.92644504,0.021215984,322.3072183,1.492953765,0.504263565,1.340891522,1.528806313,174.1191432,0.769954851,113.8922189,0.31931211,2.659108478,1.024014506,345.29392,1.526889714,337.1963169,0.68068789,505.6670852,2.953146747,0.25,0.25,0.25,0.25,1,4,282.8467171,112.2757507,0.224810555,0.223566485,596.6279176,0.974134757,1,-2.420951497,7.72445606,86.32348001,234.1420454,3509.523343,2312,707.9649245,266.2562919,285.5852863,165.680125,899.963636,0.519329571,28.47096221,0.966068295,1.00677692,690.871945,3.055035741,686.2214771,0.950156195,0.033931705,1.938608883,24.26584461,0.107303565,12.517143,0.049843805,715.1377896,0.694333584,6.453014759,3.463304431,1.028588879,1031.568035,4.561593852,1002.896353,0.979259338,0.536695569,1.481404475,159.8583102,0.706893448,107.9099685,0.020740662,1191.426346,4.631920341,0.25,0.25,0.25,0.25,1,4,637.2592843,265.4200041,-100,-100,896.253864,0.90567993,0,-0.159283224,0,0,234.1420454,3509.523343,6038.618186,8518.457347,5310.820623,1891.943013,10.97460385,10.88484593,25768.73137,38595.83216,22721.50023,8575.195239,-1086.451014,-1086.553424,9.9,245,0.25,2,0,0.1,0,0.25,0,0,10.75360588,0.005037939,428.356874,446.0662121,464.8319417,484.6020083,505.325739,526.9515781,549.4234176,1.586229209,1.753354616,1.923358742,2.095192517,2.267947378,2.440826483,2.613108723,2.698811912,2.784110271,2.86891794,2.953146747,1.108915297,4.631920341,0.092211572,6.111111111,0.015,0.33,0.02,0.02,0.25,0.25,0.02,0.02,0,0,0,0,0.1443,2,45.55074,193.2,27.82166,257.54634,4,5,300,NorESM1-M,4.125460043,291.6222494,1796.217539,6,0.010038454,0.001191234,1414.661684,Nordhauds+TechnologyPolicy,6497.475687,9378.428362,5789.900584,2089.279378,0.002769735,25.82506056,0.17656483,25920.25896,11843.7401,Failure,Failure,Failure
